Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer Value_to_Use_Freq,Seconds_Used_To_freq
3.0,0.0,37.0,1.0,6740.0,101.0,22.0,26.0,5.0,1.0,1,55.0,135.615,0.0,1.342722772277228,66.73267326732673
17.0,0.0,39.0,2.0,3795.0,70.0,190.0,25.0,2.0,1.0,1,25.0,1028.925,0.0,14.69892857142857,54.214285714285715
10.0,0.0,45.0,0.0,1440.0,30.0,22.0,19.0,3.0,1.0,2,30.0,146.8,0.0,4.8933333333333335,48.0
0.0,0.0,24.0,0.0,710.0,5.0,23.0,4.0,4.0,1.0,2,45.0,75.375,0.0,15.075,142.0
4.0,0.0,37.0,0.0,3488.0,55.0,0.0,35.0,1.0,1.0,1,15.0,194.865,0.0,3.543,63.41818181818182
6.0,0.0,34.0,1.0,3943.0,86.0,7.0,26.0,3.0,1.0,1,30.0,189.16,0.0,2.19953488372093,45.848837209302324
0.0,0.0,26.0,0.0,580.0,7.0,19.0,3.0,4.0,1.0,1,45.0,62.175,0.0,8.882142857142856,82.85714285714286
8.0,0.0,38.0,0.0,15080.0,177.0,132.0,32.0,2.0,1.0,1,25.0,1280.565,0.0,7.234830508474577,85.19774011299435
0.0,0.0,37.0,0.0,3593.0,84.0,6.0,31.0,2.0,1.0,1,25.0,192.465,0.0,2.2912500000000002,42.773809523809526
14.0,0.0,41.0,2.0,3408.0,75.0,17.0,35.0,2.0,1.0,1,25.0,233.235,0.0,3.1098000000000003,45.44
7.0,0.0,40.0,2.0,3210.0,32.0,409.8875997145183,7.0,3.0,1.0,1,30.0,2022.0192142693083,0.0,64.1775,100.3125
7.0,1.0,7.0,1.0,1713.0,23.0,7.0,5.0,3.0,1.0,1,30.0,97.44,1.0,4.236521739130435,74.47826086956522
2.0,0.0,32.0,0.0,3985.0,63.0,0.0,11.0,2.0,1.0,1,25.0,182.16,0.0,2.8914285714285715,63.25396825396825
9.0,0.0,30.0,1.0,3710.0,75.0,26.0,30.0,3.0,1.0,1,30.0,255.4,0.0,3.4053333333333335,49.46666666666667
10.0,0.0,38.0,1.0,2568.0,66.0,391.0,28.0,3.0,1.0,1,30.0,1669.36,0.0,25.293333333333333,38.90909090909091
13.0,0.0,40.0,1.0,4675.0,77.0,12.0,19.0,3.0,1.0,1,30.0,238.08,0.0,3.091948051948052,60.714285714285715
2.0,0.0,41.0,0.0,133.0,8.0,8.0,3.0,3.0,1.0,2,30.0,37.64,1.0,4.705,16.625
9.0,0.0,20.0,4.0,2933.0,47.0,41.0,23.0,3.0,1.0,1,30.0,283.2,0.0,6.025531914893617,62.40425531914894
16.0,0.0,46.0,2.0,6483.0,111.0,29.0,20.0,3.0,1.0,1,30.0,379.76,0.0,3.4212612612612614,58.4054054054054
28.0,0.0,28.0,3.0,16380.0,238.0,0.0,75.16185358381713,2.0,1.0,1,25.0,747.81,0.0,3.1420588235294113,68.82352941176471
8.0,0.0,34.0,0.0,5513.0,92.0,19.0,22.0,2.0,1.0,1,25.0,337.725,1.0,3.6709239130434783,59.92391304347826
8.0,1.0,11.0,2.0,1793.0,25.0,7.0,9.0,3.0,1.0,1,30.0,100.72,1.0,4.0288,71.72
0.0,0.0,25.0,0.0,2980.0,58.0,6.0,23.0,3.0,1.0,1,30.0,145.52,0.0,2.5089655172413794,51.37931034482759
5.0,0.0,38.0,0.0,933.0,13.0,16.0,6.0,4.0,1.0,2,45.0,63.65,1.0,4.896153846153846,71.76923076923077
12.0,0.0,40.0,0.0,3480.0,78.0,18.0,15.0,3.0,1.0,1,30.0,214.32,0.0,2.7476923076923074,44.61538461538461
0.0,0.0,33.0,0.0,6135.0,77.0,174.0,22.0,3.0,1.0,1,30.0,944.48,0.0,12.265974025974026,79.67532467532467
9.0,0.0,35.0,0.0,2990.0,41.0,9.0,16.0,3.0,1.0,2,30.0,157.24,1.0,3.8351219512195125,72.92682926829268
29.419593208926564,0.0,46.0,5.0,15705.0,241.0,76.0,40.0,3.0,1.0,1,30.0,941.84,0.0,3.9080497925311204,65.16597510373444
7.0,0.0,38.0,0.0,1123.0,14.0,25.0,9.0,4.0,1.0,2,45.0,90.925,1.0,6.494642857142857,80.21428571428571
10.0,0.0,36.0,0.0,2338.0,54.0,327.0,20.0,2.0,1.0,1,25.0,1579.14,0.0,29.243333333333336,43.2962962962963
5.0,0.0,38.0,0.0,1845.0,52.0,49.0,25.0,3.0,1.0,2,30.0,271.88,0.0,5.228461538461539,35.48076923076923
18.0,0.0,17.0,1.0,6638.0,144.0,87.0,42.0,2.0,2.0,1,25.0,696.69,0.0,4.838125000000001,46.09722222222222
9.0,0.0,39.0,0.0,3793.0,61.0,0.0,37.0,1.0,1.0,1,15.0,211.97,0.0,3.4749180327868854,62.18032786885246
2.0,0.0,40.0,0.0,3673.0,86.0,10.0,32.0,2.0,1.0,1,25.0,214.155,0.0,2.490174418604651,42.7093023255814
6.0,0.0,40.0,1.0,2508.0,63.0,0.0,32.0,2.0,1.0,1,25.0,115.695,0.0,1.8364285714285713,39.80952380952381
5.0,0.0,43.0,1.0,2393.0,64.0,10.0,34.0,2.0,1.0,1,25.0,155.565,0.0,2.430703125,37.390625
10.0,0.0,37.0,0.0,2453.0,60.0,359.0,24.0,3.0,1.0,1,30.0,1536.52,0.0,25.608666666666668,40.88333333333333
14.0,0.0,25.0,2.0,1825.0,42.0,40.0,28.0,2.0,1.0,1,25.0,264.015,0.0,6.286071428571428,43.45238095238095
14.0,0.0,42.0,2.0,6283.0,104.0,19.0,16.0,3.0,1.0,1,30.0,331.48,0.0,3.1873076923076926,60.41346153846154
14.0,0.0,15.0,0.0,9122.0,172.0,82.0,43.0,4.0,1.0,1,45.0,437.35,0.0,2.542732558139535,53.03488372093023
6.0,0.0,21.0,0.0,440.0,15.0,0.0,1.0,2.0,1.0,2,25.0,20.475,0.0,1.365,29.333333333333332
16.0,0.0,45.0,0.0,2543.0,66.0,23.0,20.0,4.0,1.0,2,45.0,122.725,0.0,1.8594696969696969,38.53030303030303
24.0,0.0,39.0,3.0,6833.0,115.0,41.0,26.0,3.0,1.0,1,30.0,441.92,0.0,3.8427826086956522,59.417391304347824
4.0,0.0,41.0,2.0,6580.0,88.0,196.0,30.0,3.0,1.0,1,30.0,1050.72,0.0,11.94,74.77272727272727
29.419593208926564,0.0,33.0,4.0,16570.0,241.70055817253422,16.0,75.16185358381713,2.0,2.0,1,25.0,828.675,0.0,3.38234693877551,67.63265306122449
29.419593208926564,0.0,39.0,5.506072783915396,11450.0,110.0,16.0,44.0,5.0,1.0,1,55.0,197.4,0.0,1.7945454545454547,104.0909090909091
3.0,0.0,34.0,0.0,2665.0,48.0,177.0,24.0,2.0,1.0,1,25.0,918.585,0.0,19.1371875,55.520833333333336
10.0,0.0,34.0,5.0,7565.0,126.0,292.0,48.0,2.0,2.0,1,25.0,1660.095,0.0,13.175357142857143,60.03968253968254
22.0,0.0,35.0,5.506072783915396,10840.0,98.0,2.0,40.0,4.0,1.0,1,45.0,278.45,0.0,2.841326530612245,110.61224489795919
7.0,0.0,41.0,0.0,1130.0,26.0,52.0,14.0,3.0,1.0,2,30.0,254.24,0.0,9.778461538461539,43.46153846153846
0.0,0.0,35.0,0.0,5813.0,59.0,80.0,20.0,2.0,1.0,1,25.0,624.24,0.0,10.580338983050847,98.52542372881356
11.0,0.0,41.0,2.0,6338.0,107.0,46.0,18.0,3.0,1.0,1,30.0,441.8,0.0,4.128971962616823,59.23364485981308
4.0,0.0,42.0,1.0,2473.0,60.0,12.0,37.0,2.0,1.0,1,25.0,167.985,0.0,2.7997500000000004,41.21666666666667
7.0,0.0,41.0,2.0,823.0,18.0,22.0,9.0,5.0,1.0,1,55.0,45.615,0.0,2.5341666666666667,45.72222222222222
0.0,0.0,27.0,0.0,940.0,16.0,53.0,7.0,4.0,1.0,2,45.0,156.4,0.0,9.775,58.75
16.0,0.0,43.0,2.0,2838.0,68.0,376.0,30.0,3.0,1.0,1,30.0,1620.24,0.0,23.827058823529413,41.73529411764706
0.0,0.0,31.0,0.0,5880.0,81.0,0.0,5.0,4.0,1.0,1,45.0,149.025,0.0,1.8398148148148148,72.5925925925926
2.0,1.0,39.0,0.0,313.0,10.0,11.0,7.0,3.0,1.0,2,30.0,56.92,1.0,5.692,31.3
9.0,0.0,36.0,0.0,2268.0,44.0,34.0,31.0,3.0,1.0,2,30.0,228.48,1.0,5.192727272727272,51.54545454545455
14.0,0.0,40.0,0.0,2543.0,60.0,15.0,19.0,3.0,1.0,2,30.0,164.12,0.0,2.7353333333333336,42.38333333333333
29.419593208926564,0.0,43.0,4.0,15625.0,239.0,72.0,39.0,3.0,1.0,1,30.0,922.56,0.0,3.860083682008368,65.3765690376569
8.0,0.0,33.0,0.0,5398.0,86.0,0.0,18.0,2.0,1.0,1,25.0,246.78,1.0,2.8695348837209305,62.76744186046512
3.0,0.0,39.0,1.0,935.0,17.0,5.0,13.0,2.0,1.0,1,25.0,65.34,0.0,3.843529411764706,55.0
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,1.0,4.236490036231884,60.055842970176506
10.0,0.0,37.0,0.0,2453.0,60.0,359.0,24.0,3.0,1.0,1,30.0,1536.52,0.0,25.608666666666668,40.88333333333333
6.0,0.0,38.0,1.0,1973.0,31.0,7.0,8.0,4.0,1.0,1,45.0,67.6,0.0,2.1806451612903226,63.645161290322584
20.0,0.0,45.0,2.0,3018.0,76.0,381.0,32.0,3.0,1.0,1,30.0,1647.76,0.0,21.681052631578947,39.71052631578947
10.0,0.0,37.0,1.0,6963.0,78.0,110.0,37.0,2.0,1.0,1,25.0,811.845,0.0,10.408269230769232,89.26923076923077
15.0,0.0,41.0,2.0,3375.0,56.0,300.0,20.0,4.0,1.0,1,45.0,835.775,0.0,14.924553571428572,60.267857142857146
7.0,0.0,35.0,0.0,2058.0,46.0,0.0,12.0,3.0,1.0,2,30.0,84.16,0.0,1.8295652173913042,44.73913043478261
26.0,0.0,38.0,5.506072783915396,10740.0,99.0,8.0,44.0,5.0,2.0,1,55.0,174.585,0.0,1.7634848484848487,108.48484848484848
20.0,0.0,33.0,2.0,1790.0,48.0,41.0,21.0,2.0,1.0,1,25.0,267.21,0.0,5.566875,37.291666666666664
0.0,0.0,17.0,0.0,2660.0,45.0,0.0,15.0,3.0,1.0,1,30.0,108.2,0.0,2.4044444444444446,59.111111111111114
8.0,0.0,41.0,1.0,2780.0,59.0,183.0,24.0,2.0,1.0,1,25.0,951.255,0.0,16.122966101694914,47.11864406779661
2.0,0.0,58.262350945886496,0.0,1408.0,17.0,0.0,3.0,3.0,1.0,1,30.0,57.0,1.0,3.3529411764705883,82.82352941176471
4.0,0.0,39.0,0.0,4390.0,85.0,6.0,28.0,3.0,1.0,1,30.0,203.0,0.0,2.388235294117647,51.64705882352941
8.0,0.0,39.0,1.0,7813.0,133.0,391.0,45.0,3.0,1.0,1,30.0,1881.84,0.0,14.149172932330826,58.744360902255636
10.0,0.0,38.0,0.0,1973.0,40.0,20.0,18.0,3.0,1.0,2,30.0,160.52,1.0,4.013,49.325
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,55.0,0.0,0.0,4.236490036231884,60.055842970176506
8.0,0.0,35.0,1.0,15780.0,186.0,164.0,43.0,2.0,1.0,1,25.0,1456.47,0.0,7.8304838709677425,84.83870967741936
14.0,0.0,40.0,2.0,3145.0,62.0,187.0,27.0,2.0,1.0,1,25.0,985.815,0.0,15.900241935483871,50.725806451612904
13.0,0.0,43.0,2.0,6978.0,85.0,123.0,43.0,2.0,1.0,1,25.0,871.335,0.0,10.251000000000001,82.09411764705882
0.0,0.0,19.0,0.0,2965.0,51.0,0.0,17.0,3.0,1.0,1,30.0,120.64,0.0,2.3654901960784316,58.13725490196079
14.0,1.0,42.0,0.0,2528.0,54.0,49.0,37.0,4.0,1.0,2,45.0,187.05,1.0,3.463888888888889,46.81481481481482
7.0,0.0,37.0,3.0,7100.0,96.0,207.0,41.0,3.0,1.0,1,30.0,1115.84,0.0,11.623333333333333,73.95833333333333
1.0,0.0,40.0,0.0,1623.0,29.0,8.0,10.0,3.0,1.0,1,30.0,98.08,0.0,3.382068965517241,55.96551724137931
21.0,0.0,37.0,5.506072783915396,10550.0,99.0,33.0,46.0,5.0,1.0,1,55.0,209.235,0.0,2.1134848484848487,106.56565656565657
6.0,0.0,42.0,1.0,1928.0,35.0,15.0,12.0,4.0,1.0,1,45.0,86.575,0.0,2.4735714285714288,55.08571428571429
21.0,0.0,18.0,1.0,6583.0,141.0,60.0,40.0,1.0,2.0,1,15.0,699.82,0.0,4.963262411347518,46.687943262411345
4.0,0.0,41.0,0.0,890.0,22.0,24.0,13.0,3.0,1.0,2,30.0,132.48,0.0,6.0218181818181815,40.45454545454545
23.0,1.0,33.0,0.0,955.0,47.0,16.0,17.0,2.0,1.0,2,25.0,117.09,1.0,2.4912765957446807,20.319148936170212
5.0,0.0,33.0,0.0,4515.0,77.0,0.0,24.0,3.0,1.0,1,30.0,183.68,0.0,2.3854545454545457,58.63636363636363
6.0,0.0,36.0,1.0,3145.0,28.0,7.0,16.0,3.0,1.0,1,30.0,154.92,0.0,5.532857142857142,112.32142857142857
4.0,0.0,41.0,1.0,3718.0,88.0,10.0,29.0,3.0,1.0,1,30.0,192.24,0.0,2.1845454545454546,42.25
5.0,0.0,38.0,1.0,3778.0,85.0,7.0,30.0,3.0,1.0,1,30.0,182.52,0.0,2.147294117647059,44.44705882352941
4.0,0.0,23.0,1.0,1695.0,32.0,36.0,15.0,3.0,1.0,1,30.0,213.08,0.0,6.65875,52.96875
29.419593208926564,0.0,40.0,4.0,15445.0,231.0,61.0,34.0,3.0,2.0,1,30.0,871.04,0.0,3.7707359307359307,66.86147186147186
8.0,0.0,39.0,2.0,6805.0,92.0,193.0,28.0,3.0,1.0,1,30.0,1047.88,0.0,11.39,73.96739130434783
11.0,0.0,28.0,1.0,2063.0,46.0,46.0,73.0,5.0,1.0,1,55.0,100.635,0.0,2.1877173913043477,44.84782608695652
7.0,0.0,40.0,0.0,1015.0,20.0,20.0,10.0,3.0,1.0,2,30.0,121.4,0.0,6.07,50.75
3.0,0.0,37.0,1.0,6500.0,86.0,186.0,26.0,3.0,1.0,1,30.0,1007.44,0.0,11.714418604651163,75.5813953488372
13.0,0.0,12.0,3.0,5405.0,57.0,230.0,12.0,3.0,1.0,1,30.0,1138.48,0.0,19.973333333333333,94.82456140350877
9.0,0.0,27.0,0.0,455.0,22.0,8.0,7.0,2.0,1.0,1,25.0,57.465,0.0,2.612045454545455,20.681818181818183
6.0,0.0,23.0,1.0,3450.0,65.0,7.0,21.0,3.0,1.0,1,30.0,168.6,0.0,2.5938461538461537,53.07692307692308
2.0,0.0,36.0,0.0,13468.0,163.0,0.0,42.0,3.0,1.0,1,30.0,545.24,0.0,3.3450306748466256,82.62576687116564
12.0,0.0,40.0,0.0,2633.0,68.0,370.0,29.0,3.0,1.0,1,30.0,1588.04,0.0,23.353529411764704,38.720588235294116
20.0,0.0,43.0,3.0,6123.0,110.0,41.0,27.0,3.0,1.0,1,30.0,413.32,0.0,3.7574545454545456,55.663636363636364
13.0,0.0,17.0,3.0,3043.0,45.0,7.0,17.0,3.0,1.0,1,30.0,151.52,0.0,3.3671111111111114,67.62222222222222
13.0,0.0,37.0,2.0,9115.0,121.0,144.0,43.0,3.0,1.0,1,30.0,945.44,0.0,7.813553719008265,75.3305785123967
4.0,0.0,33.0,0.0,1848.0,32.0,0.0,25.0,3.0,1.0,2,30.0,75.2,1.0,2.35,57.75
9.0,0.0,38.0,2.0,3205.0,31.0,12.0,18.0,3.0,1.0,1,30.0,177.44,0.0,5.723870967741935,103.38709677419355
6.0,0.0,36.0,1.0,14068.0,173.0,14.0,57.0,3.0,1.0,1,30.0,625.64,0.0,3.616416184971098,81.3179190751445
4.0,0.0,35.0,0.0,11350.0,149.0,13.0,48.0,3.0,1.0,1,30.0,511.96,0.0,3.435973154362416,76.1744966442953
0.0,0.0,10.0,0.0,4265.0,42.0,219.0,13.0,3.0,1.0,1,30.0,1048.28,0.0,24.959047619047617,101.54761904761905
8.0,0.0,13.0,0.0,6028.0,132.0,73.0,38.0,1.0,2.0,1,15.0,740.3,0.0,5.608333333333333,45.666666666666664
2.0,0.0,36.0,1.0,11275.0,154.0,36.0,49.0,4.0,1.0,1,45.0,375.725,0.0,2.4397727272727274,73.21428571428571
16.0,0.0,13.0,1.0,9158.0,175.0,70.0,38.0,5.0,1.0,1,55.0,244.995,0.0,1.3999714285714286,52.331428571428575
29.419593208926564,1.0,40.0,4.0,15635.0,232.0,70.0,37.0,3.0,1.0,1,30.0,914.68,0.0,3.9425862068965514,67.39224137931035
14.0,0.0,35.0,1.0,4080.0,82.0,31.0,29.0,3.0,1.0,1,30.0,290.48,0.0,3.542439024390244,49.75609756097561
1.0,0.0,32.0,0.0,3638.0,80.0,0.0,24.0,2.0,1.0,1,25.0,167.31,0.0,2.091375,45.475
5.0,0.0,40.0,1.0,6413.0,75.0,109.0,36.0,2.0,1.0,1,25.0,782.46,0.0,10.4328,85.50666666666666
0.0,0.0,18.0,0.0,1450.0,23.0,26.0,14.0,2.0,1.0,1,25.0,183.285,0.0,7.968913043478261,63.04347826086956
2.0,0.0,35.0,0.0,13353.0,157.0,0.0,38.0,3.0,1.0,1,30.0,540.4,0.0,3.4420382165605092,85.05095541401273
0.0,0.0,8.0,0.0,777.0,8.0,0.0,7.0,3.0,1.0,1,30.0,31.4,1.0,3.925,97.125
0.0,0.0,34.0,0.0,5485.0,69.0,154.0,24.0,3.0,1.0,1,30.0,838.16,0.0,12.147246376811594,79.4927536231884
11.0,0.0,40.0,0.0,1015.0,17.0,15.0,2.0,3.0,1.0,2,30.0,101.28,1.0,5.95764705882353,59.705882352941174
0.0,0.0,27.0,0.0,715.0,26.0,172.0,1.0,2.0,2.0,1,25.0,807.345,0.0,31.05173076923077,27.5
8.0,0.0,41.0,2.0,2813.0,70.0,41.0,39.0,2.0,1.0,1,25.0,314.235,0.0,4.489071428571429,40.18571428571428
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,1.0,4.236490036231884,60.055842970176506
0.0,0.0,33.0,0.0,2650.0,22.0,25.0,16.0,3.0,1.0,1,30.0,206.88,0.0,9.403636363636364,120.45454545454545
10.0,0.0,40.0,2.0,8810.0,121.0,145.0,42.0,3.0,1.0,1,30.0,937.24,0.0,7.745785123966942,72.8099173553719
14.0,0.0,38.0,0.0,5523.0,94.0,12.0,11.0,2.0,1.0,1,25.0,306.765,1.0,3.2634574468085105,58.755319148936174
5.0,0.0,39.0,0.0,1180.0,20.0,7.0,13.0,2.0,1.0,2,25.0,85.5,0.0,4.275,59.0
4.0,0.0,31.0,1.0,1270.0,40.0,201.0,15.0,2.0,2.0,1,25.0,963.45,0.0,24.08625,31.75
6.0,0.0,32.0,2.0,6910.0,95.0,10.0,19.0,5.0,1.0,1,55.0,120.075,0.0,1.2639473684210527,72.73684210526316
9.0,0.0,35.0,1.0,3595.0,74.0,21.0,23.0,3.0,1.0,1,30.0,230.76,0.0,3.1183783783783783,48.58108108108108
5.0,0.0,27.0,1.0,3340.0,66.0,6.0,22.0,3.0,1.0,1,30.0,160.24,0.0,2.427878787878788,50.60606060606061
10.0,0.0,39.0,1.0,8003.0,134.0,400.0,48.0,3.0,1.0,1,30.0,1925.48,0.0,14.369253731343283,59.723880597014926
2.0,0.0,33.0,0.0,3095.0,21.0,409.8875997145183,7.0,3.0,1.0,1,30.0,2022.0192142693083,0.0,96.41142857142857,147.38095238095238
5.0,0.0,38.0,0.0,13528.0,166.0,0.0,44.0,3.0,1.0,1,30.0,547.76,0.0,3.2997590361445783,81.49397590361446
8.0,0.0,17.0,0.0,8708.0,167.0,76.0,42.0,4.0,1.0,1,45.0,411.875,0.0,2.466317365269461,52.1437125748503
9.0,0.0,37.0,0.0,4775.0,76.0,23.0,15.0,2.0,1.0,1,25.0,321.795,0.0,4.234144736842105,62.828947368421055
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,0.0,4.236490036231884,60.055842970176506
14.0,0.0,38.0,2.0,7428.0,86.0,116.0,37.0,2.0,1.0,1,25.0,860.13,0.0,10.001511627906977,86.37209302325581
0.0,0.0,32.0,2.0,6470.0,109.0,255.0,28.0,2.0,2.0,1,25.0,1443.555,0.0,13.243623853211009,59.357798165137616
13.0,0.0,41.0,0.0,1725.0,31.0,28.0,10.0,3.0,1.0,2,30.0,182.24,0.0,5.878709677419355,55.645161290322584
1.0,0.0,36.0,0.0,2980.0,22.0,409.8875997145183,9.0,3.0,1.0,1,30.0,2022.0192142693083,0.0,93.64,135.45454545454547
2.0,0.0,34.0,0.0,1773.0,37.0,18.0,26.0,3.0,1.0,2,30.0,144.4,1.0,3.902702702702703,47.91891891891892
4.0,0.0,39.0,1.0,6493.0,71.0,111.0,39.0,2.0,1.0,1,25.0,794.88,0.0,11.19549295774648,91.45070422535211
1.0,0.0,34.0,0.0,2840.0,22.0,0.0,14.0,3.0,1.0,1,30.0,114.48,0.0,5.203636363636364,129.0909090909091
10.0,0.0,28.0,2.0,2025.0,47.0,201.0,11.0,3.0,2.0,1,30.0,886.88,0.0,18.869787234042555,43.08510638297872
0.0,0.0,39.0,0.0,318.0,5.0,7.0,4.0,2.0,1.0,2,25.0,46.035,0.0,9.206999999999999,63.6
29.419593208926564,0.0,44.0,5.0,15525.0,233.0,71.0,38.0,3.0,1.0,1,30.0,914.32,0.0,3.92412017167382,66.63090128755364
2.0,0.0,33.0,0.0,2088.0,51.0,347.0,20.0,2.0,1.0,1,25.0,1657.755,0.0,32.505,40.94117647058823
9.0,0.0,26.0,0.0,820.0,27.0,1.0,15.0,2.0,1.0,1,25.0,42.615,0.0,1.5783333333333334,30.37037037037037
22.0,0.0,38.0,5.506072783915396,10140.0,89.0,7.0,29.0,5.0,1.0,1,55.0,163.935,0.0,1.8419662921348314,113.93258426966293
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1,45.0,0.0,0.0,4.236490036231884,60.055842970176506
7.0,0.0,38.0,2.0,833.0,11.0,20.0,7.0,5.0,1.0,1,55.0,42.66,0.0,3.878181818181818,75.72727272727273
6.0,0.0,7.0,1.0,4615.0,44.0,212.0,8.0,3.0,1.0,1,30.0,1034.36,0.0,23.508181818181814,104.88636363636364
17.0,0.0,41.0,2.0,15850.0,191.0,162.0,34.0,2.0,1.0,1,25.0,1450.845,0.0,7.596047120418849,82.98429319371728
8.0,0.0,37.0,1.0,4428.0,93.0,10.0,28.0,3.0,1.0,1,30.0,220.84,0.0,2.3746236559139784,47.61290322580645
0.0,0.0,7.0,0.0,4085.0,34.0,208.0,8.0,3.0,1.0,1,30.0,996.76,0.0,29.316470588235294,120.1470588235294
14.0,0.0,43.0,2.0,5000.0,97.0,20.0,32.0,3.0,1.0,1,30.0,283.88,0.0,2.92659793814433,51.54639175257732
0.0,1.0,24.0,0.0,765.0,7.0,16.0,1.0,4.0,1.0,2,45.0,59.3,1.0,8.471428571428572,109.28571428571429
17.0,0.0,17.0,1.0,9237.0,177.0,80.0,42.0,5.0,1.0,1,55.0,261.21,0.0,1.4757627118644068,52.186440677966104
5.0,0.0,42.0,2.0,6500.0,92.0,194.0,27.0,3.0,1.0,1,30.0,1039.68,0.0,11.300869565217392,70.65217391304348
6.0,0.0,25.0,0.0,395.0,19.0,3.0,5.0,2.0,1.0,2,25.0,32.13,0.0,1.6910526315789476,20.789473684210527
3.0,0.0,38.0,1.0,688.0,10.0,14.0,6.0,4.0,1.0,1,45.0,52.45,1.0,5.245,68.8
12.0,0.0,42.0,2.0,3855.0,84.0,42.0,32.0,3.0,1.0,1,30.0,325.56,0.0,3.875714285714286,45.892857142857146
11.0,0.0,27.0,0.0,700.0,25.0,10.0,7.0,2.0,1.0,2,25.0,77.625,0.0,3.105,28.0
10.0,0.0,16.0,0.0,5682.0,130.0,60.0,42.0,1.0,2.0,1,15.0,649.66,0.0,4.9973846153846155,43.707692307692305
11.0,0.0,36.0,4.0,7270.0,122.0,278.0,35.0,3.0,2.0,1,30.0,1407.68,0.0,11.538360655737705,59.59016393442623
18.0,0.0,38.0,0.0,3173.0,60.0,62.0,48.0,4.0,1.0,2,45.0,235.825,1.0,3.9304166666666664,52.88333333333333
0.0,0.0,30.0,0.0,7203.0,115.0,369.0,40.0,2.0,1.0,1,25.0,1989.81,0.0,17.302695652173913,62.63478260869565
12.0,0.0,44.0,2.0,6303.0,103.0,24.0,18.0,3.0,1.0,1,30.0,352.24,0.0,3.4198058252427184,61.19417475728155
1.0,0.0,35.0,0.0,6223.0,68.0,92.0,32.0,2.0,1.0,1,25.0,697.095,0.0,10.25139705882353,91.51470588235294
26.0,0.0,35.0,4.0,16155.0,240.0,10.0,75.16185358381713,2.0,1.0,1,25.0,782.775,0.0,3.2615624999999997,67.3125
6.0,0.0,37.0,0.0,5803.0,89.0,0.0,8.0,2.0,1.0,1,25.0,265.14,0.0,2.9791011235955054,65.20224719101124
2.0,0.0,37.0,0.0,595.0,8.0,0.0,4.0,2.0,1.0,2,25.0,27.135,0.0,3.391875,74.375
9.0,0.0,34.0,2.0,7495.0,108.0,22.0,22.0,5.0,1.0,1,55.0,147.045,0.0,1.3615277777777777,69.39814814814815
5.0,0.0,34.0,0.0,305.0,6.0,7.0,2.0,4.0,1.0,2,45.0,25.275,1.0,4.2124999999999995,50.833333333333336
0.0,0.0,38.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2,30.0,12.0,1.0,4.236490036231884,60.055842970176506
2.0,0.0,18.0,0.0,1695.0,26.0,28.0,14.0,2.0,1.0,1,25.0,203.445,0.0,7.824807692307692,65.1923076923077
0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,1.0,4.236490036231884,60.055842970176506
8.0,0.0,41.0,1.0,3470.0,82.0,33.0,27.0,3.0,1.0,1,30.0,274.08,0.0,3.3424390243902438,42.31707317073171
7.0,0.0,42.0,1.0,5998.0,97.0,17.0,16.0,3.0,1.0,1,30.0,311.8,0.0,3.2144329896907218,61.83505154639175
1.0,0.0,31.0,0.0,4065.0,59.0,0.0,14.0,2.0,1.0,1,25.0,185.58,0.0,3.1454237288135594,68.89830508474576
11.0,0.0,41.0,0.0,2418.0,62.0,19.0,22.0,3.0,1.0,2,30.0,175.2,0.0,2.825806451612903,39.0
0.0,0.0,32.0,0.0,2535.0,16.0,0.0,12.0,3.0,1.0,1,30.0,102.04,0.0,6.3775,158.4375
27.0,0.0,20.0,3.0,7407.0,158.0,100.0,44.0,2.0,2.0,1,25.0,790.425,0.0,5.002689873417721,46.879746835443036
5.0,0.0,20.0,1.0,1755.0,29.0,33.0,16.0,2.0,1.0,1,25.0,228.78,0.0,7.888965517241379,60.51724137931034
11.0,0.0,39.0,2.0,6833.0,80.0,106.0,36.0,2.0,1.0,1,25.0,788.085,0.0,9.851062500000001,85.4125
5.0,0.0,39.0,0.0,1180.0,20.0,7.0,13.0,2.0,1.0,2,25.0,85.5,0.0,4.275,59.0
0.0,0.0,30.0,0.0,1283.0,17.0,0.0,5.0,3.0,1.0,1,30.0,52.0,0.0,3.0588235294117645,75.47058823529412
20.0,0.0,25.0,2.0,15815.0,228.0,0.0,74.0,2.0,1.0,1,25.0,721.935,0.0,3.166381578947368,69.3640350877193
9.0,0.0,39.0,1.0,3285.0,27.0,409.8875997145183,6.0,3.0,1.0,1,30.0,1964.48,0.0,72.75851851851851,121.66666666666667
